"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"HIVA","HIVA","HIVA","","","",0,*,"","","","null {[]} {[]}
","HIV.A Registration Logical Model","Logical Model for HIV.A Registration data elements.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"HIVDTB","HIVDTB.reRegistered","HIVDTB.reRegistered","","","",1,1,"","","","string {[]} {[]}
","Re-registered","A person with TB disease who had been notified previously as a TB case, but was not declared cured or treatment completed, and is now being registered for a new course of TB treatment.","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE950
",,,,"HIVDTB.reRegistered",1,1,"",""
"HIVDTB","HIVDTB.unknown","HIVDTB.unknown","","","",1,1,"","","","string {[]} {[]}
","Unknown","A person with TB disease who has undocumented history of TB treatment","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE951
",,,,"HIVDTB.unknown",1,1,"",""
"HIVDTB","HIVDTB.dateOfTbDiagnosis","HIVDTB.dateOfTbDiagnosis","","","",1,1,"","","","string {[]} {[]}
","Date of TB diagnosis","The date when the diagnosis was established","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE952
",,,,"HIVDTB.dateOfTbDiagnosis",1,1,"",""
"HIVDTB","HIVDTB.currentlyOnTbPreventiveTreatmentTpt","HIVDTB.currentlyOnTbPreventiveTreatmentTpt","","","",1,1,"","","","string {[]} {[]}
","Currently on TB preventive treatment (TPT)","Client is currently taking TPT","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE953
",,,,"HIVDTB.currentlyOnTbPreventiveTreatmentTpt",1,1,"",""
"HIVDTB","HIVDTB.tbPreventiveTreatmentTptStartDate","HIVDTB.tbPreventiveTreatmentTptStartDate","","","",1,1,"","","","string {[]} {[]}
","TB preventive treatment (TPT) start date","The date on which the client began taking TPT","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE954
",,,,"HIVDTB.tbPreventiveTreatmentTptStartDate",1,1,"",""
"HIVDTB","HIVDTB.tbPreventiveTreatmentTptCompletionDate","HIVDTB.tbPreventiveTreatmentTptCompletionDate","","","",1,1,"","","","string {[]} {[]}
","TB preventive treatment (TPT) completion date","The date on which the client completed TPT","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE955
",,,,"HIVDTB.tbPreventiveTreatmentTptCompletionDate",1,1,"",""
"HIVDTB","HIVDTB.tbScreeningAlgorithm","HIVDTB.tbScreeningAlgorithm","","","",1,1,"","","","string {[]} {[]}
","TB screening algorithm","Screening algorithm selected for screening activities","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE956
",,,,"HIVDTB.tbScreeningAlgorithm",1,1,"",""
"HIVDTB","HIVDTB.screeningWithCough","HIVDTB.screeningWithCough","","","",1,1,"","","","string {[]} {[]}
","Screening with cough","Client screened for TB based on cough symptom","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE957
",,,,"HIVDTB.screeningWithCough",1,1,"",""
"HIVDTB","HIVDTB.screeningWithAnyTbSymptom","HIVDTB.screeningWithAnyTbSymptom","","","",1,1,"","","","string {[]} {[]}
","Screening with any TB symptom","Client screened for TB based on any TB symptom","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE958
",,,,"HIVDTB.screeningWithAnyTbSymptom",1,1,"",""
"HIVDTB","HIVDTB.w4ssSingleScreeningAlgorithm","HIVDTB.w4ssSingleScreeningAlgorithm","","","",1,1,"","","","string {[]} {[]}
","W4SS single screening algorithm","Client screened for TB based on the WHO-recommended four-symptom screen","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE959
",,,,"HIVDTB.w4ssSingleScreeningAlgorithm",1,1,"",""
"HIVDTB","HIVDTB.crpSingleScreeningAlgorithm","HIVDTB.crpSingleScreeningAlgorithm","","","",1,1,"","","","string {[]} {[]}
","CRP single screening algorithm","Client screened for TB based on C-reactive protein (CRP) testing","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE960
",,,,"HIVDTB.crpSingleScreeningAlgorithm",1,1,"",""
"HIVDTB","HIVDTB.cxrSingleScreeningAlgorithm","HIVDTB.cxrSingleScreeningAlgorithm","","","",1,1,"","","","string {[]} {[]}
","CXR single screening algorithm","Client screened for TB with a chest radiography (CXR)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE961
",,,,"HIVDTB.cxrSingleScreeningAlgorithm",1,1,"",""
"HIVDTB","HIVDTB.parallelScreeningAlgorithmWithW4SsAndCrp","HIVDTB.parallelScreeningAlgorithmWithW4SsAndCrp","","","",1,1,"","","","string {[]} {[]}
","Parallel screening algorithm with W4SS and CRP","Client screened for TB using parallel screening with WHO-recommended four-symptom screen and C-reactive protein (CRP) testing","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE962
",,,,"HIVDTB.parallelScreeningAlgorithmWithW4SsAndCrp",1,1,"",""
"HIVDTB","HIVDTB.sequentialPositiveScreeningAlgorithmWithW4SsAndCrp","HIVDTB.sequentialPositiveScreeningAlgorithmWithW4SsAndCrp","","","",1,1,"","","","string {[]} {[]}
","Sequential positive screening algorithm with W4SS and CRP","Client screened for TB using sequential positive screening with WHO-recommended four-symptom screen and C-reactive protein (CRP) testing.","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE963
",,,,"HIVDTB.sequentialPositiveScreeningAlgorithmWithW4SsAndCrp",1,1,"",""
"HIVDTB","HIVDTB.sequentialNegativeScreeningAlgorithmWithW4SsAndCrp","HIVDTB.sequentialNegativeScreeningAlgorithmWithW4SsAndCrp","","","",1,1,"","","","string {[]} {[]}
","Sequential negative screening algorithm with W4SS and CRP","Client screened for TB using sequential negative screening with WHO-recommended four-symptom screen and C-reactive protein (CRP) testing","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE964
",,,,"HIVDTB.sequentialNegativeScreeningAlgorithmWithW4SsAndCrp",1,1,"",""
"HIVDTB","HIVDTB.parallelScreeningAlgorithmWithW4SsAndCxr","HIVDTB.parallelScreeningAlgorithmWithW4SsAndCxr","","","",1,1,"","","","string {[]} {[]}
","Parallel screening algorithm with W4SS and CXR","Client screened for TB using the parallel screening algorithm with W4SS and CXR","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE965
",,,,"HIVDTB.parallelScreeningAlgorithmWithW4SsAndCxr",1,1,"",""
"HIVDTB","HIVDTB.sequentialPositiveScreeningAlgorithmWithW4SsAndCxr","HIVDTB.sequentialPositiveScreeningAlgorithmWithW4SsAndCxr","","","",1,1,"","","","string {[]} {[]}
","Sequential positive screening algorithm with W4SS and CXR","Client screened for TB using sequential positive screening with WHO-recommended four-symptom screen and chest radiography","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE966
",,,,"HIVDTB.sequentialPositiveScreeningAlgorithmWithW4SsAndCxr",1,1,"",""
"HIVDTB","HIVDTB.sequentialNegativeScreeningAlgorithmWithW4SsAndCxr","HIVDTB.sequentialNegativeScreeningAlgorithmWithW4SsAndCxr","","","",1,1,"","","","string {[]} {[]}
","Sequential negative screening algorithm with W4SS and CXR","Client screened for TB using sequential negative screening with WHO-recommended four-symptom screen and chest radiography","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE967
",,,,"HIVDTB.sequentialNegativeScreeningAlgorithmWithW4SsAndCxr",1,1,"",""
"HIVDTB","HIVDTB.screeningWithMwrd","HIVDTB.screeningWithMwrd","","","",1,1,"","","","string {[]} {[]}
","Screening with mWRD","Client screened for TB with a molecular WHO-recommended rapid diagnostic test (mWRD), such as an Xpert MTB/RIF test to detect Mycobacterium tuberculosis (MTB)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE968
",,,,"HIVDTB.screeningWithMwrd",1,1,"",""
"HIVDTB","HIVDTB.clinicalAssessment","HIVDTB.clinicalAssessment","","","",1,1,"","","","string {[]} {[]}
","Clinical assessment","Client screened for with a clinical evaluation for tuberculosis (TB) based on national guidelines. Clinical assessment may be used as an eligibility evaluation for testing with LF-LAM or for empiric TB treatment.","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE969
",,,,"HIVDTB.clinicalAssessment",1,1,"",""
"HIVDTB","HIVDTB.otherTbScreeningAlgorithm","HIVDTB.otherTbScreeningAlgorithm","","","",1,1,"","","","string {[]} {[]}
","Other TB screening algorithm","Client screened for tuberculosis (TB) with a different screening method not listed","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE970
",,,,"HIVDTB.otherTbScreeningAlgorithm",1,1,"",""
"HIVDTB","HIVDTB.otherTbScreeningAlgorithmSpecify","HIVDTB.otherTbScreeningAlgorithmSpecify","","","",1,1,"","","","string {[]} {[]}
","Other TB screening algorithm (specify)","Client screened for tuberculosis (TB) with a different screening method not listed (specify)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE971
",,,,"HIVDTB.otherTbScreeningAlgorithmSpecify",1,1,"",""
"HIVDTB","HIVDTB.tbScreeningConducted","HIVDTB.tbScreeningConducted","","","",1,1,"","","","string {[]} {[]}
","TB screening conducted","A screening for tuberculosis (TB) was performed","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE972
",,,,"HIVDTB.tbScreeningConducted",1,1,"",""
"HIVDTB","HIVDTB.symptomsOfTb","HIVDTB.symptomsOfTb","","","",1,1,"","","","string {[]} {[]}
","Symptoms of TB","Symptoms that may indicate TB disease in clients living with HIV, based on a clinical algorithm","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE973
",,,,"HIVDTB.symptomsOfTb",1,1,"",""
"HIVDTB","HIVDTB.currentCough","HIVDTB.currentCough","","","",1,1,"","","","string {[]} {[]}
","Current cough","Client has a cough regardless of duration","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE974
",,,,"HIVDTB.currentCough",1,1,"",""
"HIVDTB","HIVDTB.prolongedCoughGte2W","HIVDTB.prolongedCoughGte2W","","","",1,1,"","","","string {[]} {[]}
","Prolonged cough (>=2w)","Client has a prolonged cough of 2 weeks or more","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE975
",,,,"HIVDTB.prolongedCoughGte2W",1,1,"",""
"HIVDTB","HIVDTB.feverOf39COrGreater","HIVDTB.feverOf39COrGreater","","","",1,1,"","","","string {[]} {[]}
","Fever of 39 °C or greater","Client has a fever with a measured temperature of 102.2 °F/39 °C or greater","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE976
",,,,"HIVDTB.feverOf39COrGreater",1,1,"",""
"HIVDTB","HIVDTB.weightLossReported","HIVDTB.weightLossReported","","","",1,1,"","","","string {[]} {[]}
","Weight loss (reported)","Unexplained weight loss","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE977
",,,,"HIVDTB.weightLossReported",1,1,"",""
"HIVDTB","HIVDTB.nightSweats","HIVDTB.nightSweats","","","",1,1,"","","","string {[]} {[]}
","Night sweats","Client reports experiencing night sweats","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE978
",,,,"HIVDTB.nightSweats",1,1,"",""
"HIVDTB","HIVDTB.poorWeightGain","HIVDTB.poorWeightGain","","","",1,1,"","","","string {[]} {[]}
","Poor weight gain","Client reports poor weight gain of child or infant or growth curve flattening or weight for age <-2 Z-scores.","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE979
",,,,"HIVDTB.poorWeightGain",1,1,"",""
"HIVDTB","HIVDTB.reducedPlayfulness","HIVDTB.reducedPlayfulness","","","",1,1,"","","","string {[]} {[]}
","Reduced playfulness","Client reports reduced playfulness of child","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE980
",,,,"HIVDTB.reducedPlayfulness",1,1,"",""
"HIVDTB","HIVDTB.chestPain","HIVDTB.chestPain","","","",1,1,"","","","string {[]} {[]}
","Chest pain","Client reports chest pain","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE981
",,,,"HIVDTB.chestPain",1,1,"",""
"HIVDTB","HIVDTB.haemoptysis","HIVDTB.haemoptysis","","","",1,1,"","","","string {[]} {[]}
","Haemoptysis","Client reports experiencing haemoptysis","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE982
",,,,"HIVDTB.haemoptysis",1,1,"",""
"HIVDTB","HIVDTB.lethargy","HIVDTB.lethargy","","","",1,1,"","","","string {[]} {[]}
","Lethargy","Client reports lethargy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE983
",,,,"HIVDTB.lethargy",1,1,"",""
"HIVDTB","HIVDTB.none","HIVDTB.none","","","",1,1,"","","","string {[]} {[]}
","None","No symptoms of TB identified","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE984
",,,,"HIVDTB.none",1,1,"",""
"HIVDTB","HIVDTB.historyOfContactWithAPersonWithTb","HIVDTB.historyOfContactWithAPersonWithTb","","","",1,1,"","","","string {[]} {[]}
","History of contact with a person with TB","Client had a history of a contact with a person with TB","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE985
",,,,"HIVDTB.historyOfContactWithAPersonWithTb",1,1,"",""
"HIVDTB","HIVDTB.tbScreeningResult","HIVDTB.tbScreeningResult","","","",1,1,"","","","string {[]} {[]}
","TB screening result","Record the result of the tuberculosis (TB) screening","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE986
",,,,"HIVDTB.tbScreeningResult",1,1,"",""
"HIVDTB","HIVDTB.screenPositiveForTb","HIVDTB.screenPositiveForTb","","","",1,1,"","","","string {[]} {[]}
","Screen positive for TB","Screening result was positive for tuberculosis (TB)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE987
",,,,"HIVDTB.screenPositiveForTb",1,1,"",""
"HIVDTB","HIVDTB.screenNegativeForTb","HIVDTB.screenNegativeForTb","","","",1,1,"","","","string {[]} {[]}
","Screen negative for TB","Screening result was negative for tuberculosis (TB)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE988
",,,,"HIVDTB.screenNegativeForTb",1,1,"",""
"HIVDTB","HIVDTB.inconclusive","HIVDTB.inconclusive","","","",1,1,"","","","string {[]} {[]}
","Inconclusive","Screening result was inconclusive for tuberculosis (TB)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE989
",,,,"HIVDTB.inconclusive",1,1,"",""
"HIVDTB","HIVDTB.tbScreeningDate","HIVDTB.tbScreeningDate","","","",1,1,"","","","string {[]} {[]}
","TB screening date","Date the TB screening was conducted","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE990
",,,,"HIVDTB.tbScreeningDate",1,1,"",""
"HIVDTB","HIVDTB.tbScreeningResultDate","HIVDTB.tbScreeningResultDate","","","",1,1,"","","","string {[]} {[]}
","TB screening result date","The date when the result of TB screening is available","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE991
",,,,"HIVDTB.tbScreeningResultDate",1,1,"",""
"HIVDTB","HIVDTB.tbDiagnosticTestCategory","HIVDTB.tbDiagnosticTestCategory","","","",1,1,"","","","string {[]} {[]}
","TB diagnostic test category","The type of diagnostic test performed to detect tuberculosis (TB) disease","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE992
",,,,"HIVDTB.tbDiagnosticTestCategory",1,1,"",""
"HIVDTB","HIVDTB.lfLam","HIVDTB.lfLam","","","",1,1,"","","","string {[]} {[]}
","LF-LAM","Client tested for tuberculosis with a lateral flow urine lipoarabinomannan assay","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE993
",,,,"HIVDTB.lfLam",1,1,"",""
"HIVDTB","HIVDTB.mwrdTestForTb","HIVDTB.mwrdTestForTb","","","",1,1,"","","","string {[]} {[]}
","mWRD test for TB","Client tested with a WHO-recommended molecular diagnostic test to detect Mycobacterium tuberculosis (MTB)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE994
",,,,"HIVDTB.mwrdTestForTb",1,1,"",""
"HIVDTB","HIVDTB.microscopySputumAcidFastBacilliAfb","HIVDTB.microscopySputumAcidFastBacilliAfb","","","",1,1,"","","","string {[]} {[]}
","Microscopy - Sputum acid-fast bacilli (AFB)","Client tested for tuberculosis with a sputum acid-fast bacilli (AFB)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE995
",,,,"HIVDTB.microscopySputumAcidFastBacilliAfb",1,1,"",""
"HIVDTB","HIVDTB.tbCulture","HIVDTB.tbCulture","","","",1,1,"","","","string {[]} {[]}
","TB Culture","Client tested for tuberculosis (TB) with a culture","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE996
",,,,"HIVDTB.tbCulture",1,1,"",""
"HIVDTB","HIVDTB.tbDiagnosticTestDate","HIVDTB.tbDiagnosticTestDate","","","",1,1,"","","","string {[]} {[]}
","TB diagnostic test date","The date when TB diagnostic test was performed","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE997
",,,,"HIVDTB.tbDiagnosticTestDate",1,1,"",""
"HIVDTB","HIVDTB.testSampleCollectionDate","HIVDTB.testSampleCollectionDate","","","",1,1,"","","","string {[]} {[]}
","Test sample collection date","The date when the test sample was collected from the client","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE998
",,,,"HIVDTB.testSampleCollectionDate",1,1,"",""
